phi_PV,phi_cut,phi_load
-1.000000000000000000,-1.000000000000000000,0.200000000000000011
-1.000000000000000000,-1.000000000000000000,0.200000000000000011
-1.000000000000000000,-1.000000000000000000,0.200000000000000011
-1.000000000000000000,-1.000000000000000000,0.200000000000000011
-1.000000000000000000,-1.000000000000000000,0.200000000000000011
-1.000000000000000000,-1.000000000000000000,0.200000000000000011
-1.000000000000000000,-1.000000000000000000,0.200000000000000011
-1.000000000000000000,-1.000000000000000000,0.200000000000000011
-1.000000000000000000,-1.000000000000000000,0.200000000000000011
-1.000000000000000000,-1.000000000000000000,0.200000000000000011
-1.000000000000000000,-1.000000000000000000,0.200000000000000011
-1.000000000000000000,-1.000000000000000000,0.117032999999999943
-1.000000000000000000,-1.000000000000000000,0.200000000000000011
-1.000000000000000000,-1.000000000000000000,0.200000000000000011
-1.000000000000000000,-1.000000000000000000,0.200000000000000011
-1.000000000000000000,-1.000000000000000000,0.200000000000000011
-1.000000000000000000,-1.000000000000000000,0.200000000000000011
-1.000000000000000000,-1.000000000000000000,0.200000000000000011
-1.000000000000000000,-1.000000000000000000,0.200000000000000011
-1.000000000000000000,-1.000000000000000000,0.200000000000000011
-1.000000000000000000,-1.000000000000000000,0.200000000000000011
-1.000000000000000000,-1.000000000000000000,0.200000000000000011
-1.000000000000000000,-1.000000000000000000,0.200000000000000011
-1.000000000000000000,-1.000000000000000000,0.200000000000000011
-1.000000000000000000,-1.000000000000000000,0.200000000000000011
-1.000000000000000000,-1.000000000000000000,0.200000000000000011
-1.000000000000000000,-1.000000000000000000,0.200000000000000011
-1.000000000000000000,-1.000000000000000000,0.117032999999999943
-1.000000000000000000,-1.000000000000000000,0.200000000000000011
-0.200000000000000011,0.000000000000000000,0.200000000000000011
-0.200000000000000011,0.000000000000000000,0.200000000000000011
-0.200000000000000011,0.000000000000000000,0.200000000000000011
-0.200000000000000011,0.000000000000000000,0.200000000000000011
-0.200000000000000011,0.000000000000000000,0.200000000000000011
-0.200000000000000011,0.000000000000000000,0.200000000000000011
-0.200000000000000011,0.000000000000000000,0.200000000000000011
-0.200000000000000011,0.000000000000000000,0.200000000000000011
0.012994318468853927,0.000000000000000000,-0.012994318468853926
0.035090453772377267,0.000000000000000000,-0.035090453772377267
0.040000000000000147,0.000000000000000000,-0.040000000000000147
-0.010000000000000005,0.000000000000000000,0.010000000000000009
0.039999999999999925,0.000000000000000000,-0.039999999999999925
0.029999999999999999,0.000000000000000000,-0.029999999999999999
0.040000000000000258,0.000000000000000000,-0.040000000000000258
0.040000000000000036,0.000000000000000000,-0.040000000000000036
0.029999999999999999,0.000000000000000000,-0.029999999999999999
0.040000000000000036,0.000000000000000000,-0.040000000000000036
0.040000000000000036,0.000000000000000000,-0.040000000000000036
0.040000000000000036,0.000000000000000000,-0.040000000000000036
0.040000000000000036,0.000000000000000000,-0.040000000000000036
0.040000000000000036,0.000000000000000000,-0.040000000000000036
0.040000000000000147,0.000000000000000000,-0.040000000000000147
0.040000000000000036,0.000000000000000000,-0.040000000000000036
0.040000000000000036,0.000000000000000000,-0.040000000000000036
0.040000000000000036,0.000000000000000000,-0.040000000000000036
0.040000000000000036,0.000000000000000000,-0.040000000000000036
0.040000000000000036,0.000000000000000000,-0.040000000000000036
0.040000000000000036,0.000000000000000000,-0.040000000000000036
0.040000000000000036,0.000000000000000000,-0.040000000000000036
0.038336899029468748,0.000000000000000000,-0.038336899029468748
0.040000000000000049,0.000000000000000000,-0.040000000000000049
0.040000000000000036,0.000000000000000000,-0.040000000000000036
0.040000000000000036,0.000000000000000000,-0.040000000000000036
0.039999999999999702,0.000000000000000000,-0.039999999999999702
0.033994454783672738,0.000000000000000000,-0.033994454783672738
-0.099003319878113033,0.000000000000000000,0.099003319878113033
-0.200000000000000011,0.000000000000000000,0.200000000000000011
-0.200000000000000011,0.000000000000000000,0.200000000000000011
-0.200000000000000011,0.000000000000000000,0.200000000000000011
-0.200000000000000011,0.000000000000000000,0.200000000000000011
-0.200000000000000011,0.000000000000000000,0.200000000000000011
-0.200000000000000011,0.000000000000000000,0.200000000000000011
-0.200000000000000011,0.000000000000000000,0.200000000000000011
-0.200000000000000011,0.000000000000000000,0.200000000000000011
-1.000000000000000000,-1.000000000000000000,0.200000000000000011
-1.000000000000000000,-1.000000000000000000,0.200000000000000011
-1.000000000000000000,-1.000000000000000000,0.200000000000000011
-1.000000000000000000,-1.000000000000000000,0.200000000000000011
-1.000000000000000000,-1.000000000000000000,0.200000000000000011
-1.000000000000000000,-1.000000000000000000,0.200000000000000011
-1.000000000000000000,-1.000000000000000000,0.200000000000000011
-1.000000000000000000,-1.000000000000000000,0.200000000000000011
-1.000000000000000000,-1.000000000000000000,0.200000000000000011
-1.000000000000000000,-1.000000000000000000,0.200000000000000011
-1.000000000000000000,-1.000000000000000000,0.200000000000000011
-1.000000000000000000,-1.000000000000000000,0.200000000000000011
-1.000000000000000000,-1.000000000000000000,0.200000000000000011
-1.000000000000000000,-1.000000000000000000,0.200000000000000011
-1.000000000000000000,-1.000000000000000000,0.200000000000000011
-1.000000000000000000,-1.000000000000000000,0.200000000000000011
-1.000000000000000000,-1.000000000000000000,0.200000000000000011
-1.000000000000000000,-1.000000000000000000,0.200000000000000011
-1.000000000000000000,-1.000000000000000000,0.200000000000000011
-1.000000000000000000,-1.000000000000000000,0.200000000000000011
-1.000000000000000000,-1.000000000000000000,0.200000000000000011
-1.000000000000000000,-1.000000000000000000,0.200000000000000011
