Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,25109,-,-,-,21.29,-157.86,-10,6,-10,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,AOD,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2005,1,1,0,30,25.900000000000002,0.35000000000000003,0.076,0.7000000000000001,0,0,0,0,8,23.200000000000003,0,0,0,0,0.264,85.24,177.95000000000002,0.98,0.08,1022,4.4,156,6.6000000000000005
2005,1,1,1,30,25.900000000000002,0.34,0.077,0.7000000000000001,0,0,0,0,8,23.1,0,0,0,0,0.264,84.41,167.18,0.98,0.08,1022,4.2,163,5.800000000000001
2005,1,1,2,30,25.8,0.34,0.08,0.7000000000000001,0,0,0,0,8,22.900000000000002,0,0,0,0,0.264,84.13,153.38,0.98,0.08,1021,4,167,5
2005,1,1,3,30,25.700000000000003,0.31,0.085,0.7000000000000001,0,0,0,0,8,22.8,0,0,0,0,0.263,84.22,139.62,0.98,0.08,1021,3.9000000000000004,170,4.800000000000001
2005,1,1,4,30,25.700000000000003,0.27,0.092,0.7000000000000001,0,0,0,0,4,22.8,0,0,0,0,0.262,84.10000000000001,125.96000000000001,0.99,0.08,1022,3.9000000000000004,172,5.300000000000001
2005,1,1,5,30,25.700000000000003,0.26,0.095,0.7000000000000001,0,0,0,0,4,22.8,0,0,0,0,0.26,84.06,112.48,0.99,0.08,1022,4,172,6.2
2005,1,1,6,30,25.700000000000003,0.25,0.098,0.7000000000000001,0,0,0,0,4,22.8,0,0,0,0,0.259,84.16,99.27,0.99,0.08,1023,4.2,174,7.300000000000001
2005,1,1,7,30,25.8,0.23,0.101,0.7000000000000001,26,120,34,7,8,22.900000000000002,15,0,7,15,0.258,83.8,86.27,0.99,0.08,1023,4.2,178,8.5
2005,1,1,8,30,25.900000000000002,0.21,0.107,0.7000000000000001,75,514,215,0,8,22.900000000000002,9,0,0,9,0.258,83.58,74.26,0.99,0.08,1024,4.3,184,9.600000000000001
2005,1,1,9,30,25.900000000000002,0.19,0.11900000000000001,0.7000000000000001,103,673,407,0,8,22.8,8,0,0,8,0.258,83.24,63.15,0.99,0.08,1024,4.4,190,10.4
2005,1,1,10,30,25.900000000000002,0.18,0.126,0.7000000000000001,120,753,566,0,8,22.700000000000003,131,2,0,132,0.258,82.58,53.71,0.99,0.08,1024,4.5,195,10.5
2005,1,1,11,30,25.8,0.19,0.117,0.7000000000000001,124,806,674,0,8,22.700000000000003,157,2,0,158,0.258,82.91,46.980000000000004,0.99,0.08,1024,4.6000000000000005,199,9.8
2005,1,1,12,30,25.8,0.21,0.111,0.7000000000000001,123,827,715,0,8,22.8,144,1,0,145,0.258,83.3,44.230000000000004,0.99,0.08,1023,4.7,201,9.1
2005,1,1,13,30,25.8,0.21,0.10300000000000001,0.7000000000000001,117,825,688,0,8,22.8,134,1,0,135,0.257,83.69,46.17,0.99,0.08,1022,4.800000000000001,202,8.5
2005,1,1,14,30,25.8,0.24,0.08700000000000001,0.7000000000000001,103,808,597,0,8,22.900000000000002,37,0,0,37,0.257,83.82000000000001,52.28,0.98,0.08,1021,4.7,201,8.200000000000001
2005,1,1,15,30,25.700000000000003,0.26,0.079,0.7000000000000001,89,747,447,0,8,22.900000000000002,139,6,0,142,0.256,84.32000000000001,61.32,0.98,0.08,1021,4.6000000000000005,198,8
2005,1,1,16,30,25.6,0.28,0.07200000000000001,0.7000000000000001,68,615,256,0,8,22.8,58,1,0,58,0.256,84.69,72.19,0.98,0.08,1021,4.6000000000000005,196,7.9
2005,1,1,17,30,25.5,0.29,0.068,0.7000000000000001,34,281,63,7,8,22.8,24,0,7,24,0.256,85.01,84.11,0.98,0.08,1022,4.6000000000000005,197,7.6000000000000005
2005,1,1,18,30,25.400000000000002,0.29,0.07,0.7000000000000001,0,0,0,0,8,22.700000000000003,0,0,0,0,0.255,85.24,96.95,0.99,0.08,1022,4.800000000000001,200,7.1000000000000005
2005,1,1,19,30,25.200000000000003,0.27,0.076,0.7000000000000001,0,0,0,0,8,22.8,0,0,0,0,0.254,86.46000000000001,110.11,0.99,0.08,1022,5.1000000000000005,206,6.5
2005,1,1,20,30,25.1,0.27,0.083,0.7000000000000001,0,0,0,0,8,22.900000000000002,0,0,0,0,0.253,87.69,123.55,0.99,0.08,1023,5.300000000000001,211,6
2005,1,1,21,30,25,0.27,0.08600000000000001,0.7000000000000001,0,0,0,0,7,23,0,0,0,0,0.253,88.91,137.18,0.99,0.08,1023,5.5,217,5.7
2005,1,1,22,30,24.900000000000002,0.26,0.094,0.7000000000000001,0,0,0,0,8,23.200000000000003,0,0,0,0,0.253,90.26,150.94,0.99,0.08,1023,5.5,224,5.800000000000001
2005,1,1,23,30,24.900000000000002,0.29,0.10200000000000001,0.7000000000000001,0,0,0,0,8,23.3,0,0,0,0,0.254,90.58,164.75,0.99,0.08,1022,5.300000000000001,233,5.800000000000001
2005,1,2,0,30,25,0.29,0.10200000000000001,0.7000000000000001,0,0,0,0,8,23.200000000000003,0,0,0,0,0.255,89.94,177.95000000000002,0.99,0.08,1022,5,250,5.6000000000000005
2005,1,2,1,30,25,0.28,0.094,0.7000000000000001,0,0,0,0,8,23.1,0,0,0,0,0.256,89.16,167.29,0.99,0.08,1021,4.6000000000000005,273,5.4
2005,1,2,2,30,24.8,0.29,0.095,0.7000000000000001,0,0,0,0,7,22.900000000000002,0,0,0,0,0.257,89.06,153.49,0.99,0.08,1021,4.3,295,5.1000000000000005
2005,1,2,3,30,24.6,0.29,0.096,0.7000000000000001,0,0,0,0,8,22.5,0,0,0,0,0.258,88.21000000000001,139.72,0.99,0.08,1021,4.1000000000000005,311,4.800000000000001
2005,1,2,4,30,24.400000000000002,0.28,0.098,0.7000000000000001,0,0,0,0,3,22.1,0,0,0,0,0.258,86.97,126.05,0.99,0.08,1021,4,323,4.5
2005,1,2,5,30,24.200000000000003,0.29,0.099,0.7000000000000001,0,0,0,0,2,21.700000000000003,0,0,0,0,0.259,85.76,112.56,0.98,0.08,1022,4.1000000000000005,332,4.2
2005,1,2,6,30,24,0.29,0.097,0.7000000000000001,0,0,0,0,8,21.3,0,0,0,0,0.259,84.68,99.34,0.98,0.08,1022,4.2,338,4
2005,1,2,7,30,23.900000000000002,0.29,0.098,0.7000000000000001,26,125,34,7,8,20.900000000000002,17,0,7,17,0.26,83.54,86.33,0.98,0.08,1023,4.3,339,4.2
2005,1,2,8,30,23.8,0.28,0.10400000000000001,0.7000000000000001,73,521,214,0,7,20.6,116,349,0,210,0.261,82.47,74.3,0.98,0.08,1024,4.4,335,4.7
