2022-06-15 10:15,61649.45313,60770.72266
2022-06-15 10:20,61590.40234,60675.35547
2022-06-15 10:25,61630.83984,60739.85547
2022-06-15 10:30,61773.01563,60959.6875
2022-06-15 10:35,61631.71094,60752.45313
2022-06-15 10:40,61595.95703,60696.51172
2022-06-15 10:45,61410.51563,60524.36328
2022-06-15 10:50,61372.23438,60428.53906
2022-06-15 10:55,61433.28516,60501.55469
2022-06-15 11:00,61330,60405.75
2022-06-15 11:05,61177.09375,60296.23438
2022-06-15 11:10,60850.85547,59900.71875
2022-06-15 11:15,60689.58203,59753.50391
2022-06-15 11:20,60538.76172,59579.94531
2022-06-15 11:25,60581.04688,59624.875
2022-06-15 11:30,59951.83984,59279.07422
2022-06-15 11:35,60166.65234,59218.86719
2022-06-15 11:40,59818.125,58956.1875
2022-06-15 11:45,59662.33203,58725.8125
2022-06-15 11:50,59240.37891,58337.56641
2022-06-15 11:55,58826.90234,57965.52734
2022-06-15 12:00,58058.95313,57221.35547
2022-06-15 12:05,57656.9375,56787.10938
2022-06-15 12:10,57509.26953,56694.6875
2022-06-15 12:15,57345.10547,56433.85938
2022-06-15 12:20,57110.37891,56254.73438
2022-06-15 12:25,56809.53125,55949.99219
2022-06-15 12:30,56726.84375,55894.95703
2022-06-15 12:35,56684.18359,55868.71484
2022-06-15 12:40,56760.51172,55938.70313
2022-06-15 12:45,56529.75781,55685.65234
2022-06-15 12:50,56256.42188,55340.88281
2022-06-15 12:55,55985.46875,55258.57422
2022-06-15 13:00,56725.17188,55806.71875
2022-06-15 13:05,57363.25781,56379.80469
2022-06-15 13:10,57584.63672,56584.01953
2022-06-15 13:15,58008.08594,57079.66797
2022-06-15 13:20,57772.10547,56832.12891
2022-06-15 13:25,58169.17188,57189.11719
2022-06-15 13:30,58278.50781,57374.99609
2022-06-15 13:35,58717.58984,57803.10938
2022-06-15 13:40,59016.77734,58085.89844
2022-06-15 13:45,59216.42578,58266.80859
2022-06-15 13:50,58974.03125,58031.51953
2022-06-15 13:55,59122.69141,58098.86719
2022-06-15 14:00,59215.64453,58230.63672
2022-06-15 14:05,59600.60938,58561.1875
2022-06-15 14:10,59378.57813,58414.11328
2022-06-15 14:15,59292.03516,58370.73047
2022-06-15 14:20,59462.30469,58538.48438
2022-06-15 14:25,59615.96094,58729.23438
2022-06-15 14:30,59521.44922,58551.48828
2022-06-15 14:35,59984.6875,58995.42188
2022-06-15 14:45,59792.20703,58827.41016
2022-06-15 14:50,59856.15234,58910.36328
2022-06-15 14:55,59667.87891,58650.69531
2022-06-15 15:00,59458.28125,58489.07422
2022-06-15 15:05,59325.60547,58407.69531
2022-06-15 15:10,59582.21875,58627.41406
2022-06-15 15:15,59846.31641,58939.92578
2022-06-15 15:20,59983.63672,59107.04297
2022-06-15 15:25,60475.09766,59568.91016
2022-06-15 15:30,60635.77734,59711.89844
