Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,25109,-,-,-,21.29,-157.86,-10,6,-10,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Alpha,AOD,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2017,1,1,0,30,23.1,0.56,0.039,0.7000000000000001,0,0,0,0,1,18.5,0,0,0,0,0.26,75.37,177.95000000000002,0.9400000000000001,0.08,1027,2.3000000000000003,47,4.5
2017,1,1,1,30,23,0.55,0.04,0.7000000000000001,0,0,0,0,1,18.400000000000002,0,0,0,0,0.258,75.21000000000001,167.18,0.9400000000000001,0.08,1027,2.3000000000000003,48,4.3
2017,1,1,2,30,22.900000000000002,0.54,0.041,0.7000000000000001,0,0,0,0,1,18.3,0,0,0,0,0.257,75.11,153.39000000000001,0.9400000000000001,0.08,1026,2.3000000000000003,47,4.2
2017,1,1,3,30,22.900000000000002,0.52,0.042,0.7000000000000001,0,0,0,0,1,18.2,0,0,0,0,0.256,74.75,139.62,0.9500000000000001,0.08,1026,2.2,43,4.1000000000000005
2017,1,1,4,30,22.8,0.51,0.043000000000000003,0.7000000000000001,0,0,0,0,1,18.1,0,0,0,0,0.254,74.95,125.96000000000001,0.9500000000000001,0.08,1026,2.2,40,4.1000000000000005
2017,1,1,5,30,22.8,0.51,0.043000000000000003,0.7000000000000001,0,0,0,0,1,18.2,0,0,0,0,0.253,75.15,112.48,0.9500000000000001,0.08,1027,2.2,39,4.1000000000000005
2017,1,1,6,30,22.900000000000002,0.51,0.042,0.7000000000000001,0,0,0,0,1,18.2,0,0,0,0,0.251,74.89,99.27,0.9500000000000001,0.08,1027,2.2,39,4
2017,1,1,7,30,23.200000000000003,0.51,0.041,0.7000000000000001,23,280,41,0,1,18.3,23,280,0,41,0.25,74.03,86.27,0.9500000000000001,0.08,1028,2.2,38,4.1000000000000005
2017,1,1,8,30,23.6,0.52,0.038,0.7000000000000001,54,686,240,0,1,18.3,54,686,0,240,0.249,72.03,74.25,0.9500000000000001,0.08,1028,2.3000000000000003,33,4.2
2017,1,1,9,30,23.8,0.51,0.037,0.7000000000000001,68,834,445,0,1,18.2,68,834,0,445,0.248,70.92,63.15,0.9500000000000001,0.08,1028,2.3000000000000003,24,4.2
2017,1,1,10,30,24.1,0.49,0.037,0.7000000000000001,77,902,611,0,0,18.3,77,902,0,611,0.247,69.84,53.71,0.9500000000000001,0.08,1028,2.4000000000000004,20,4.4
2017,1,1,11,30,24.3,0.56,0.03,0.7000000000000001,77,946,722,7,2,18.2,75,940,7,717,0.247,68.68,46.97,0.9500000000000001,0.08,1027,2.4000000000000004,22,4.5
2017,1,1,12,30,24.400000000000002,0.56,0.03,0.7000000000000001,79,959,766,0,0,18,79,959,0,766,0.246,67.65,44.21,0.9500000000000001,0.08,1026,2.3000000000000003,23,4.6000000000000005
