Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,25109,-,-,-,21.29,-157.86,-10,6,-10,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,AOD,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2009,1,1,0,30,23.900000000000002,0.46,0.05,0.7000000000000001,0,0,0,1,3,20.900000000000002,0,0,1,0,0.263,83.47,177.95000000000002,0.98,0.07,1025,4.1000000000000005,175,3.1
2009,1,1,1,30,23.900000000000002,0.46,0.05,0.7000000000000001,0,0,0,0,7,21,0,0,0,0,0.263,83.99,167.18,0.98,0.07,1025,4.2,171,3
2009,1,1,2,30,23.900000000000002,0.47000000000000003,0.05,0.7000000000000001,0,0,0,0,8,21.1,0,0,0,0,0.263,84.29,153.38,0.98,0.07,1024,4.2,165,2.9000000000000004
2009,1,1,3,30,24,0.49,0.05,0.7000000000000001,0,0,0,0,8,21.1,0,0,0,0,0.264,84.10000000000001,139.62,0.98,0.07,1024,4.3,158,2.8000000000000003
2009,1,1,4,30,24.1,0.51,0.05,0.7000000000000001,0,0,0,0,8,21.200000000000003,0,0,0,0,0.264,83.94,125.96000000000001,0.98,0.07,1024,4.3,151,2.9000000000000004
2009,1,1,5,30,24.1,0.53,0.052000000000000005,0.7000000000000001,0,0,0,1,7,21.3,0,0,1,0,0.263,84.61,112.48,0.98,0.07,1025,4.3,142,3.2
2009,1,1,6,30,24.200000000000003,0.52,0.056,0.7000000000000001,0,0,0,0,8,21.400000000000002,0,0,0,0,0.263,84.63,99.27,0.98,0.07,1025,4.4,133,3.6
2009,1,1,7,30,24.400000000000002,0.49,0.061,0.7000000000000001,24,203,37,7,6,21.5,20,3,7,20,0.262,84.14,86.27,0.98,0.07,1026,4.4,125,3.9000000000000004
2009,1,1,8,30,24.700000000000003,0.47000000000000003,0.068,0.7000000000000001,62,590,222,0,8,21.700000000000003,52,1,0,53,0.262,83.42,74.26,0.98,0.07,1027,4.4,117,4.2
2009,1,1,9,30,24.8,0.43,0.075,0.7000000000000001,83,740,417,0,3,21.700000000000003,245,97,0,288,0.261,82.88,63.15,0.98,0.07,1027,4.4,110,4.4
2009,1,1,10,30,24.8,0.39,0.082,0.7000000000000001,97,810,577,0,2,21.700000000000003,312,206,0,434,0.261,82.83,53.71,0.99,0.07,1026,4.4,102,4.4
