Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,25109,-,-,-,21.29,-157.86,-10,6,-10,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,AOD,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2006,1,1,0,30,24.6,0.4,0.044,0.7000000000000001,0,0,0,0,3,21.200000000000003,0,0,0,0,0.234,81.35000000000001,177.94,0.97,0.08,1031,2.9000000000000004,37,5.7
2006,1,1,1,30,24.400000000000002,0.38,0.044,0.7000000000000001,0,0,0,0,3,21.3,0,0,0,0,0.234,82.68,167.15,0.97,0.08,1031,2.9000000000000004,40,5.9
2006,1,1,2,30,24.400000000000002,0.37,0.044,0.7000000000000001,0,0,0,0,3,21.3,0,0,0,0,0.234,82.99,153.36,0.97,0.08,1031,2.9000000000000004,43,6.1000000000000005
2006,1,1,3,30,24.400000000000002,0.36,0.044,0.7000000000000001,0,0,0,0,3,21.400000000000002,0,0,0,0,0.234,83.43,139.6,0.97,0.08,1031,3,46,6.300000000000001
2006,1,1,4,30,24.400000000000002,0.35000000000000003,0.046,0.7000000000000001,0,0,0,0,1,21.5,0,0,0,0,0.234,83.93,125.94,0.98,0.08,1031,3,49,6.5
2006,1,1,5,30,24.400000000000002,0.35000000000000003,0.046,0.7000000000000001,0,0,0,0,3,21.6,0,0,0,0,0.233,84.34,112.46000000000001,0.98,0.08,1031,2.9000000000000004,53,6.6000000000000005
2006,1,1,6,30,24.5,0.37,0.043000000000000003,0.7000000000000001,0,0,0,0,1,21.700000000000003,0,0,0,0,0.233,84.17,99.25,0.97,0.08,1031,2.9000000000000004,57,6.7
2006,1,1,7,30,24.6,0.38,0.039,0.7000000000000001,23,268,41,7,3,21.700000000000003,16,0,7,16,0.232,83.94,86.26,0.97,0.08,1032,2.9000000000000004,60,7
2006,1,1,8,30,24.900000000000002,0.46,0.034,0.7000000000000001,53,679,237,0,3,21.700000000000003,123,9,0,126,0.232,82.29,74.25,0.97,0.08,1032,2.9000000000000004,64,7.2
2006,1,1,9,30,25.200000000000003,0.47000000000000003,0.034,0.7000000000000001,67,825,440,0,2,21.6,238,50,0,261,0.232,80.4,63.15,0.97,0.08,1032,2.9000000000000004,66,7.300000000000001
