Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,25109,-,-,-,21.29,-157.86,-10,6,-10,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Alpha,AOD,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2022,1,1,0,30,25.1,0.25,0.078,0.7000000000000001,0,0,0,0,8,22.8,0,0,0,0,0.28300000000000003,87.04,177.94,0.99,0.01,1022,4.6000000000000005,179,5.300000000000001
2022,1,1,1,30,25.1,0.25,0.07100000000000001,0.7000000000000001,0,0,0,0,8,22.8,0,0,0,0,0.28300000000000003,86.9,167.16,0.99,0.01,1022,4.5,180,5
2022,1,1,2,30,25,0.25,0.065,0.7000000000000001,0,0,0,0,8,22.700000000000003,0,0,0,0,0.28300000000000003,87,153.36,0.99,0.01,1021,4.3,181,4.7
2022,1,1,3,30,24.900000000000002,0.26,0.06,0.7000000000000001,0,0,0,0,0,22.6,0,0,0,0,0.28300000000000003,87.14,139.6,0.98,0.01,1021,4.2,180,4.4
2022,1,1,4,30,24.900000000000002,0.27,0.057,0.7000000000000001,0,0,0,0,0,22.5,0,0,0,0,0.28300000000000003,86.74,125.94,0.98,0.01,1021,4.2,178,4.3
2022,1,1,5,30,25,0.3,0.055,0.7000000000000001,0,0,0,0,3,22.400000000000002,0,0,0,0,0.28200000000000003,85.68,112.46000000000001,0.98,0.01,1022,4.2,177,4.4
2022,1,1,6,30,25,0.32,0.054,0.7000000000000001,0,0,0,0,7,22.400000000000002,0,0,0,0,0.28200000000000003,85.47,99.25,0.98,0.01,1022,4.2,176,4.4
2022,1,1,7,30,25.200000000000003,0.34,0.052000000000000005,0.7000000000000001,26,205,39,1,0,22.5,26,175,14,37,0.281,84.79,86.26,0.98,0.01,1023,4.2,176,4.5
2022,1,1,8,30,25.5,0.35000000000000003,0.051000000000000004,0.7000000000000001,58,617,226,0,0,22.6,47,429,0,164,0.28200000000000003,83.82000000000001,74.24,0.98,0.01,1023,4.2,177,4.7
2022,1,1,9,30,25.6,0.36,0.05,0.7000000000000001,74,775,424,2,7,22.6,114,393,36,292,0.28200000000000003,83.68,63.14,0.98,0.01,1024,4.2,176,4.800000000000001
2022,1,1,10,30,25.6,0.37,0.05,0.7000000000000001,84,844,584,0,8,22.700000000000003,126,57,0,160,0.28300000000000003,83.78,53.7,0.98,0.01,1023,4.3,176,4.7
2022,1,1,11,30,25.3,0.34,0.058,0.7000000000000001,92,874,688,0,8,22.6,74,3,0,76,0.28200000000000003,85.17,46.980000000000004,0.98,0.01,1023,4.4,177,4.3
2022,1,1,12,30,25,0.35000000000000003,0.061,0.7000000000000001,95,883,728,0,8,22.5,213,17,0,225,0.281,86.15,44.230000000000004,0.98,0.01,1022,4.6000000000000005,179,3.8000000000000003
2022,1,1,13,30,24.700000000000003,0.36,0.062,0.7000000000000001,98,864,696,0,7,22.5,84,1,0,85,0.278,87.35000000000001,46.17,0.98,0.01,1021,4.7,181,3.1
2022,1,1,14,30,24.400000000000002,0.31,0.079,0.7000000000000001,98,818,598,0,7,22.3,119,4,0,121,0.275,88.28,52.29,0.98,0.01,1021,4.800000000000001,181,2.3000000000000003
2022,1,1,15,30,24.1,0.34,0.079,0.7000000000000001,87,748,446,0,7,22.1,49,0,0,49,0.271,88.82000000000001,61.34,0.98,0.01,1021,4.800000000000001,168,1.5
2022,1,1,16,30,24,0.37,0.075,0.7000000000000001,68,611,255,0,7,22,15,0,0,15,0.268,88.44,72.21000000000001,0.98,0.01,1022,4.9,139,1.3
2022,1,1,17,30,24,0.43,0.07,0.7000000000000001,35,279,64,7,6,21.900000000000002,15,0,100,15,0.265,88.29,84.13,0.98,0.01,1022,4.9,114,1.9000000000000001
2022,1,1,18,30,24.1,0.47000000000000003,0.066,0.7000000000000001,0,0,0,0,7,22.1,0,0,0,0,0.264,88.60000000000001,96.97,0.98,0.01,1023,4.9,106,2.4000000000000004
2022,1,1,19,30,24.1,0.48,0.064,0.7000000000000001,0,0,0,0,7,22.200000000000003,0,0,0,0,0.264,89.13,110.12,0.98,0.01,1023,4.9,107,2.8000000000000003
2022,1,1,20,30,24.200000000000003,0.49,0.064,0.7000000000000001,0,0,0,0,8,22.3,0,0,0,0,0.264,88.95,123.57000000000001,0.98,0.01,1023,4.9,113,3
2022,1,1,21,30,24.200000000000003,0.48,0.067,0.7000000000000001,0,0,0,0,8,22.3,0,0,0,0,0.265,89.33,137.20000000000002,0.98,0.01,1024,5,126,3
2022,1,1,22,30,24.3,0.45,0.07,0.7000000000000001,0,0,0,0,0,22.400000000000002,0,0,0,0,0.266,89.05,150.96,0.98,0.01,1023,5,139,3
2022,1,1,23,30,24.400000000000002,0.43,0.076,0.7000000000000001,0,0,0,0,0,22.400000000000002,0,0,0,0,0.266,88.84,164.76,0.98,0.01,1023,5,148,3.1
2022,1,2,0,30,24.400000000000002,0.4,0.08,0.7000000000000001,0,0,0,0,8,22.5,0,0,0,0,0.267,89.22,177.95000000000002,0.98,0.01,1023,4.9,153,3.1
2022,1,2,1,30,24.5,0.37,0.082,0.7000000000000001,0,0,0,0,8,22.6,0,0,0,0,0.269,89.04,167.27,0.98,0.01,1022,4.9,155,3.1
2022,1,2,2,30,24.6,0.36,0.084,0.7000000000000001,0,0,0,0,7,22.6,0,0,0,0,0.27,88.84,153.47,0.98,0.01,1022,4.800000000000001,153,3
2022,1,2,3,30,24.700000000000003,0.36,0.082,0.7000000000000001,0,0,0,0,7,22.700000000000003,0,0,0,0,0.271,88.5,139.70000000000002,0.98,0.01,1022,4.7,148,2.9000000000000004
2022,1,2,4,30,24.700000000000003,0.35000000000000003,0.078,0.7000000000000001,0,0,0,0,7,22.700000000000003,0,0,0,0,0.273,88.68,126.03,0.98,0.01,1022,4.6000000000000005,145,2.7
2022,1,2,5,30,24.6,0.35000000000000003,0.077,0.7000000000000001,0,0,0,0,7,22.8,0,0,0,0,0.273,89.57000000000001,112.54,0.98,0.01,1023,4.6000000000000005,150,2.4000000000000004
2022,1,2,6,30,24.6,0.36,0.076,0.7000000000000001,0,0,0,0,7,22.8,0,0,0,0,0.274,89.59,99.32000000000001,0.98,0.01,1023,4.6000000000000005,160,1.9000000000000001
2022,1,2,7,30,24.6,0.36,0.07200000000000001,0.7000000000000001,26,169,37,7,7,22.8,10,0,100,10,0.275,89.59,86.31,0.98,0.01,1024,4.6000000000000005,177,1.5
2022,1,2,8,30,24.700000000000003,0.4,0.069,0.7000000000000001,63,582,221,2,7,22.8,122,83,21,144,0.276,88.94,74.29,0.98,0.01,1024,4.6000000000000005,206,1.3
2022,1,2,9,30,24.8,0.43,0.065,0.7000000000000001,79,750,418,0,7,22.6,42,0,0,42,0.277,87.83,63.160000000000004,0.98,0.01,1024,4.6000000000000005,250,1.3
2022,1,2,10,30,24.8,0.45,0.062,0.7000000000000001,90,824,578,0,7,22.6,54,0,0,54,0.278,87.43,53.69,0.98,0.01,1024,4.7,278,1.4000000000000001
2022,1,2,11,30,24.700000000000003,0.42,0.075,0.7000000000000001,99,856,684,0,7,22.5,44,0,0,44,0.277,87.36,46.93,0.98,0.01,1023,4.7,269,1.3
2022,1,2,12,30,24.6,0.46,0.074,0.7000000000000001,100,873,726,0,7,22.3,45,0,0,45,0.277,86.91,44.14,0.98,0.01,1022,4.7,240,1.3
2022,1,2,13,30,24.5,0.48,0.068,0.7000000000000001,95,872,700,0,7,22.1,87,0,0,87,0.276,86.38,46.050000000000004,0.98,0.01,1022,4.7,221,1.6
2022,1,2,14,30,24.3,0.54,0.059000000000000004,0.7000000000000001,85,850,607,0,7,21.900000000000002,85,1,0,86,0.275,86.47,52.15,0.98,0.01,1022,4.7,214,1.9000000000000001
2022,1,2,15,30,24.1,0.6,0.053,0.7000000000000001,75,791,456,2,8,21.700000000000003,187,313,32,338,0.274,86.65,61.19,0.97,0.01,1022,4.7,211,2.1
2022,1,2,16,30,23.900000000000002,0.62,0.048,0.7000000000000001,59,666,264,6,8,21.700000000000003,135,149,89,181,0.274,87.32000000000001,72.07000000000001,0.97,0.01,1023,4.7,209,2
2022,1,2,17,30,23.900000000000002,0.66,0.045,0.7000000000000001,32,352,69,5,7,21.6,28,91,68,38,0.274,86.76,83.99,0.97,0.01,1023,4.6000000000000005,204,1.6
2022,1,2,18,30,23.900000000000002,0.72,0.04,0.7000000000000001,0,0,0,0,7,21.5,0,0,0,0,0.274,86.26,96.84,0.97,0.01,1023,4.5,193,1.2000000000000002
2022,1,2,19,30,24,0.77,0.036000000000000004,0.7000000000000001,0,0,0,0,7,21.400000000000002,0,0,0,0,0.273,85.37,109.99000000000001,0.96,0.01,1024,4.5,179,1.3
2022,1,2,20,30,24.1,0.81,0.033,0.7000000000000001,0,0,0,0,0,21.400000000000002,0,0,0,0,0.273,84.78,123.44,0.96,0.01,1024,4.4,167,1.7000000000000002
2022,1,2,21,30,24.200000000000003,0.84,0.032,0.7000000000000001,0,0,0,0,8,21.5,0,0,0,0,0.273,84.88,137.08,0.96,0.01,1024,4.4,156,2
2022,1,2,22,30,24.200000000000003,0.85,0.031,0.7000000000000001,0,0,0,0,0,21.6,0,0,0,0,0.272,85.57000000000001,150.85,0.97,0.01,1024,4.4,148,2.3000000000000003
2022,1,2,23,30,24.200000000000003,0.84,0.031,0.7000000000000001,0,0,0,0,8,21.700000000000003,0,0,0,0,0.272,85.99,164.66,0.97,0.01,1024,4.3,142,2.3000000000000003
2022,1,3,0,30,24.200000000000003,0.8300000000000001,0.03,0.7000000000000001,0,0,0,0,8,21.700000000000003,0,0,0,0,0.273,86.16,177.95000000000002,0.96,0.01,1024,4.3,137,2.3000000000000003
2022,1,3,1,30,24.200000000000003,0.8300000000000001,0.029,0.7000000000000001,0,0,0,0,8,21.700000000000003,0,0,0,0,0.274,85.99,167.39000000000001,0.96,0.01,1023,4.3,132,2.3000000000000003
2022,1,3,2,30,24.200000000000003,0.8300000000000001,0.028,0.7000000000000001,0,0,0,0,8,21.6,0,0,0,0,0.274,85.61,153.57,0.96,0.01,1023,4.3,131,2.2
2022,1,3,3,30,24.3,0.81,0.028,0.7000000000000001,0,0,0,0,0,21.5,0,0,0,0,0.275,84.63,139.79,0.96,0.01,1023,4.3,132,2.1
2022,1,3,4,30,24.3,0.79,0.029,0.7000000000000001,0,0,0,0,8,21.5,0,0,0,0,0.275,84.15,126.12,0.96,0.01,1023,4.3,133,1.9000000000000001
2022,1,3,5,30,24.3,0.76,0.03,0.7000000000000001,0,0,0,0,7,21.400000000000002,0,0,0,0,0.274,83.99,112.62,0.96,0.01,1024,4.4,134,1.8
2022,1,3,6,30,24.3,0.72,0.033,0.7000000000000001,0,0,0,0,7,21.400000000000002,0,0,0,0,0.273,83.8,99.39,0.97,0.01,1024,4.6000000000000005,136,1.5
2022,1,3,7,30,24.3,0.6900000000000001,0.036000000000000004,0.7000000000000001,24,241,39,7,7,21.400000000000002,10,0,100,10,0.271,83.74,86.37,0.97,0.01,1025,4.7,144,1.2000000000000002
2022,1,3,8,30,24.400000000000002,0.67,0.038,0.7000000000000001,53,640,226,0,7,21.400000000000002,34,1,0,34,0.27,83.25,74.32000000000001,0.97,0.01,1025,4.800000000000001,159,1
2022,1,3,9,30,24.400000000000002,0.65,0.041,0.7000000000000001,68,786,423,0,7,21.3,39,0,0,39,0.269,82.84,63.18,0.97,0.01,1026,4.800000000000001,172,0.9
2022,1,3,10,30,24.5,0.65,0.043000000000000003,0.7000000000000001,78,854,584,0,7,21.200000000000003,30,0,0,30,0.269,81.73,53.68,0.98,0.01,1025,4.9,168,1
2022,1,3,11,30,24.5,0.59,0.048,0.7000000000000001,85,887,691,0,7,21.1,235,24,0,251,0.269,81.44,46.88,0.98,0.01,1024,4.800000000000001,149,1.3
2022,1,3,12,30,24.5,0.63,0.047,0.7000000000000001,86,902,734,0,8,21.1,291,149,0,398,0.268,81.26,44.04,0.98,0.01,1023,4.800000000000001,137,1.6
2022,1,3,13,30,24.5,0.66,0.045,0.7000000000000001,85,893,706,0,4,21.1,261,21,0,276,0.268,81.28,45.92,0.98,0.01,1023,4.800000000000001,132,1.9000000000000001
2022,1,3,14,30,24.5,0.56,0.049,0.7000000000000001,80,862,611,2,8,21.1,221,378,25,454,0.267,81.14,52.01,0.98,0.01,1022,4.800000000000001,127,2.2
2022,1,3,15,30,24.5,0.58,0.045,0.7000000000000001,71,805,461,4,8,21.1,186,331,57,346,0.265,81.14,61.050000000000004,0.98,0.01,1023,4.7,123,2.6
2022,1,3,16,30,24.400000000000002,0.6,0.039,0.7000000000000001,56,685,269,6,8,21.1,128,233,79,200,0.264,81.62,71.92,0.98,0.01,1023,4.7,121,2.8000000000000003
2022,1,3,17,30,24.400000000000002,0.63,0.035,0.7000000000000001,33,378,73,2,0,21.1,35,265,29,63,0.264,81.98,83.85000000000001,0.97,0.01,1023,4.6000000000000005,122,2.7
2022,1,3,18,30,24.400000000000002,0.64,0.033,0.7000000000000001,0,0,0,0,8,21.1,0,0,0,0,0.264,81.98,96.7,0.97,0.01,1024,4.5,126,2.5
2022,1,3,19,30,24.400000000000002,0.64,0.032,0.7000000000000001,0,0,0,0,0,21.1,0,0,0,0,0.264,81.75,109.87,0.97,0.01,1024,4.4,129,2.4000000000000004
2022,1,3,20,30,24.3,0.61,0.032,0.7000000000000001,0,0,0,0,0,21.1,0,0,0,0,0.264,82.38,123.32000000000001,0.97,0.01,1025,4.3,136,2.4000000000000004
2022,1,3,21,30,24.3,0.5700000000000001,0.033,0.7000000000000001,0,0,0,0,0,21.200000000000003,0,0,0,0,0.265,82.8,136.97,0.97,0.01,1025,4.3,145,2.5
2022,1,3,22,30,24.200000000000003,0.53,0.034,0.7000000000000001,0,0,0,0,0,21.3,0,0,0,0,0.266,84.08,150.73,0.97,0.01,1024,4.3,155,2.7
