Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,25109,-,-,-,21.29,-157.86,-10,6,-10,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,AOD,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2015,1,1,0,30,21.700000000000003,0.27,0.085,0.7000000000000001,0,0,0,0,1,15.100000000000001,0,0,0,0,0.243,65.95,177.95000000000002,0.98,0.08,1024,2.5,314,3.3000000000000003
2015,1,1,1,30,21.6,0.25,0.084,0.7000000000000001,0,0,0,0,3,14.9,0,0,0,0,0.243,65.62,167.12,0.98,0.08,1024,2.5,309,3.2
2015,1,1,2,30,21.5,0.25,0.082,0.7000000000000001,0,0,0,0,3,14.8,0,0,0,0,0.242,65.49,153.33,0.98,0.08,1023,2.5,304,3.1
2015,1,1,3,30,21.400000000000002,0.26,0.08,0.7000000000000001,0,0,0,0,3,14.700000000000001,0,0,0,0,0.242,65.79,139.57,0.98,0.08,1023,2.5,300,3.1
2015,1,1,4,30,21.400000000000002,0.27,0.075,0.7000000000000001,0,0,0,0,3,14.8,0,0,0,0,0.242,66.02,125.91,0.98,0.08,1023,2.5,296,3.2
2015,1,1,5,30,21.400000000000002,0.3,0.07,0.7000000000000001,0,0,0,0,1,15,0,0,0,0,0.241,66.93,112.43,0.98,0.08,1024,2.6,293,3.2
2015,1,1,6,30,21.400000000000002,0.35000000000000003,0.069,0.7000000000000001,0,0,0,0,1,15.200000000000001,0,0,0,0,0.24,67.69,99.23,0.98,0.08,1024,2.6,289,3.2
2015,1,1,7,30,21.700000000000003,0.39,0.067,0.7000000000000001,25,203,39,0,0,15.4,25,203,0,39,0.23900000000000002,67.25,86.24,0.98,0.08,1025,2.7,285,3.4000000000000004
2015,1,1,8,30,22.1,0.41000000000000003,0.064,0.7000000000000001,63,622,232,0,2,15.5,133,12,0,136,0.23900000000000002,66.4,74.23,0.98,0.08,1025,2.8000000000000003,285,3.8000000000000003
2015,1,1,9,30,22.3,0.43,0.063,0.7000000000000001,80,781,433,0,0,15.700000000000001,80,781,0,433,0.24,66.1,63.13,0.97,0.08,1025,2.9000000000000004,286,4
