Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,25109,-,-,-,21.29,-157.86,-10,6,-10,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Alpha,AOD,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2001,1,1,0,30,23.900000000000002,0.48,0.042,0.7000000000000001,0,0,0,0,3,19.3,0,0,0,0,0.252,75.35000000000001,177.95000000000002,0.96,0.06,1025,2.3000000000000003,227,5.2
2001,1,1,1,30,23.900000000000002,0.48,0.039,0.7000000000000001,0,0,0,0,0,19.200000000000003,0,0,0,0,0.252,75.23,167.18,0.96,0.06,1024,2.3000000000000003,224,5.4
2001,1,1,2,30,23.900000000000002,0.49,0.037,0.7000000000000001,0,0,0,0,3,19.200000000000003,0,0,0,0,0.252,75.13,153.38,0.96,0.06,1024,2.2,222,5.4
2001,1,1,3,30,23.900000000000002,0.5,0.036000000000000004,0.7000000000000001,0,0,0,0,0,19.200000000000003,0,0,0,0,0.251,74.98,139.62,0.96,0.06,1023,2.2,222,5.5
2001,1,1,4,30,23.900000000000002,0.5,0.034,0.7000000000000001,0,0,0,0,1,19.200000000000003,0,0,0,0,0.251,75.15,125.96000000000001,0.96,0.06,1023,2.2,221,5.9
2001,1,1,5,30,23.900000000000002,0.51,0.034,0.7000000000000001,0,0,0,0,1,19.3,0,0,0,0,0.252,75.71000000000001,112.48,0.96,0.06,1024,2.2,227,6.2
2001,1,1,6,30,24,0.5,0.035,0.7000000000000001,0,0,0,0,1,19.3,0,0,0,0,0.254,75.23,99.27,0.96,0.06,1024,2.3000000000000003,232,6.300000000000001
2001,1,1,7,30,24.200000000000003,0.53,0.036000000000000004,0.7000000000000001,23,292,42,0,0,19.3,23,292,0,42,0.257,74.23,86.27,0.97,0.06,1025,2.4000000000000004,230,6.6000000000000005
2001,1,1,8,30,24.400000000000002,0.48,0.044,0.7000000000000001,56,667,237,0,0,19.3,56,667,0,237,0.26,73.46000000000001,74.26,0.97,0.06,1025,2.5,228,7.1000000000000005
2001,1,1,9,30,24.5,0.52,0.043000000000000003,0.7000000000000001,70,815,439,0,1,19.400000000000002,70,815,0,439,0.261,73.3,63.15,0.97,0.06,1025,2.7,228,7.4
2001,1,1,10,30,24.6,0.55,0.042,0.7000000000000001,78,887,603,0,3,19.400000000000002,239,5,0,242,0.26,73.03,53.71,0.97,0.06,1024,2.8000000000000003,231,7.6000000000000005
2001,1,1,11,30,24.700000000000003,0.47000000000000003,0.047,0.7000000000000001,86,912,708,7,8,19.5,285,312,7,498,0.258,73.04,46.980000000000004,0.98,0.06,1024,3,233,7.800000000000001
2001,1,1,12,30,24.700000000000003,0.45,0.047,0.7000000000000001,88,922,748,0,7,19.700000000000003,315,72,0,367,0.256,73.7,44.230000000000004,0.98,0.06,1023,3.1,233,7.9
2001,1,1,13,30,24.8,0.44,0.048,0.7000000000000001,87,910,717,0,8,19.8,193,6,0,197,0.257,73.98,46.17,0.98,0.06,1022,3.2,232,8
2001,1,1,14,30,24.700000000000003,0.31,0.076,0.7000000000000001,97,841,612,0,3,20,326,82,0,377,0.257,75.25,52.28,0.99,0.06,1022,3.3000000000000003,230,8.1
2001,1,1,15,30,24.6,0.33,0.073,0.7000000000000001,86,771,456,0,3,20.200000000000003,67,0,0,67,0.257,76.54,61.32,0.98,0.06,1022,3.5,231,8
2001,1,1,16,30,24.5,0.37,0.069,0.7000000000000001,67,635,261,0,3,20.400000000000002,59,0,0,59,0.257,77.73,72.19,0.98,0.06,1022,3.6,236,7.800000000000001
2001,1,1,17,30,24.400000000000002,0.39,0.069,0.7000000000000001,34,291,64,7,3,20.6,33,0,7,33,0.257,79.17,84.11,0.98,0.06,1022,3.9000000000000004,241,7.6000000000000005
2001,1,1,18,30,24.400000000000002,0.4,0.068,0.7000000000000001,0,0,0,0,3,20.8,0,0,0,0,0.257,80.51,96.96000000000001,0.98,0.06,1023,4.1000000000000005,244,7.4
2001,1,1,19,30,24.3,0.4,0.063,0.7000000000000001,0,0,0,0,8,21.1,0,0,0,0,0.258,82.22,110.11,0.98,0.06,1023,4.2,246,7.300000000000001
2001,1,1,20,30,24.3,0.38,0.063,0.7000000000000001,0,0,0,0,7,21.3,0,0,0,0,0.258,83.61,123.55,0.99,0.06,1023,4.3,251,7.1000000000000005
