Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,25109,-,-,-,21.29,-157.86,-10,6,-10,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,AOD,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2004,1,1,0,30,24.8,0.37,0.063,0.7000000000000001,0,0,0,1,4,22.5,0,0,1,0,0.26,87.14,177.94,0.99,0.08,1020,5.1000000000000005,161,5.1000000000000005
2004,1,1,1,30,24.900000000000002,0.36,0.061,0.7000000000000001,0,0,0,0,3,22.5,0,0,0,0,0.261,86.38,167.09,0.98,0.08,1019,4.9,160,5.300000000000001
2004,1,1,2,30,24.900000000000002,0.39,0.062,0.7000000000000001,0,0,0,0,4,22.5,0,0,0,0,0.262,86.29,153.3,0.98,0.08,1019,4.800000000000001,163,5.4
2004,1,1,3,30,25,0.4,0.062,0.7000000000000001,0,0,0,0,3,22.400000000000002,0,0,0,0,0.262,85.73,139.54,0.98,0.08,1018,4.800000000000001,165,5.6000000000000005
2004,1,1,4,30,25.1,0.4,0.061,0.7000000000000001,0,0,0,0,3,22.5,0,0,0,0,0.262,85.39,125.89,0.98,0.08,1019,4.9,168,5.9
2004,1,1,5,30,25.200000000000003,0.37,0.065,0.7000000000000001,0,0,0,0,4,22.6,0,0,0,0,0.262,85.33,112.42,0.98,0.08,1019,4.9,171,6.300000000000001
2004,1,1,6,30,25.3,0.31,0.07100000000000001,0.7000000000000001,0,0,0,0,3,22.700000000000003,0,0,0,0,0.262,85.60000000000001,99.21000000000001,0.99,0.08,1020,5.1000000000000005,175,6.800000000000001
2004,1,1,7,30,25.400000000000002,0.27,0.077,0.7000000000000001,25,159,35,7,8,22.900000000000002,10,0,7,10,0.261,86.12,86.23,0.99,0.08,1020,5.1000000000000005,177,7.300000000000001
2004,1,1,8,30,25.6,0.25,0.082,0.7000000000000001,67,552,217,0,4,23.200000000000003,74,1,0,74,0.261,86.52,74.22,0.99,0.08,1021,5.2,179,7.800000000000001
2004,1,1,9,30,25.700000000000003,0.23,0.091,0.7000000000000001,91,706,410,0,4,23.3,71,0,0,71,0.261,86.82000000000001,63.13,0.99,0.08,1021,5.2,182,8.1
