Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,25109,-,-,-,21.29,-157.86,-10,6,-10,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,AOD,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2007,1,1,0,30,24.6,0.54,0.058,0.7000000000000001,0,0,0,0,1,20,0,0,0,0,0.241,75.60000000000001,177.94,0.96,0.07,1028,2.3000000000000003,85,5.7
2007,1,1,1,30,24.5,0.5,0.062,0.7000000000000001,0,0,0,0,1,19.900000000000002,0,0,0,0,0.242,75.55,167.12,0.96,0.07,1028,2.2,87,5.800000000000001
2007,1,1,2,30,24.400000000000002,0.48,0.064,0.7000000000000001,0,0,0,0,3,19.700000000000003,0,0,0,0,0.242,75.10000000000001,153.33,0.97,0.07,1027,2.2,90,5.800000000000001
2007,1,1,3,30,24.3,0.48,0.062,0.7000000000000001,0,0,0,0,0,19.5,0,0,0,0,0.243,74.66,139.57,0.97,0.07,1027,2.1,93,5.800000000000001
2007,1,1,4,30,24.3,0.47000000000000003,0.058,0.7000000000000001,0,0,0,0,1,19.400000000000002,0,0,0,0,0.243,74.24,125.92,0.97,0.07,1027,2.1,96,5.7
2007,1,1,5,30,24.400000000000002,0.49,0.054,0.7000000000000001,0,0,0,0,0,19.400000000000002,0,0,0,0,0.243,73.58,112.44,0.97,0.07,1028,2.1,97,5.6000000000000005
2007,1,1,6,30,24.6,0.49,0.051000000000000004,0.7000000000000001,0,0,0,0,1,19.400000000000002,0,0,0,0,0.243,72.65,99.23,0.96,0.07,1028,2.2,97,5.6000000000000005
2007,1,1,7,30,25,0.48,0.051000000000000004,0.7000000000000001,24,253,41,0,1,19.5,24,253,0,41,0.243,71.36,86.24,0.96,0.07,1029,2.2,98,5.800000000000001
2007,1,1,8,30,25.5,0.49,0.049,0.7000000000000001,58,666,239,0,1,19.5,58,666,0,239,0.243,69.31,74.24,0.97,0.07,1030,2.2,99,5.9
2007,1,1,9,30,25.8,0.5,0.048,0.7000000000000001,74,820,444,0,1,19.400000000000002,74,820,0,444,0.243,67.92,63.14,0.97,0.07,1030,2.2,100,5.800000000000001
2007,1,1,10,30,26.1,0.51,0.047,0.7000000000000001,82,895,611,0,1,19.400000000000002,82,895,0,611,0.243,66.48,53.72,0.96,0.07,1029,2.2,100,5.5
2007,1,1,11,30,26.3,0.58,0.042,0.7000000000000001,84,937,723,0,1,19.400000000000002,84,937,0,723,0.244,65.75,47,0.96,0.07,1029,2.2,100,5
2007,1,1,12,30,26.400000000000002,0.56,0.043000000000000003,0.7000000000000001,86,945,763,0,1,19.400000000000002,86,945,0,763,0.244,65.46000000000001,44.27,0.96,0.07,1028,2.3000000000000003,99,4.4
2007,1,1,13,30,26.400000000000002,0.54,0.044,0.7000000000000001,86,935,733,0,1,19.400000000000002,86,935,0,733,0.244,65.45,46.22,0.96,0.07,1027,2.3000000000000003,98,4
2007,1,1,14,30,26.400000000000002,0.54,0.043000000000000003,0.7000000000000001,81,903,633,0,1,19.400000000000002,81,903,0,633,0.245,65.47,52.34,0.96,0.07,1027,2.4000000000000004,94,3.6
2007,1,1,15,30,26.3,0.54,0.042,0.7000000000000001,72,839,474,1,1,19.5,72,839,1,474,0.245,66.04,61.39,0.96,0.07,1027,2.5,88,3.4000000000000004
2007,1,1,16,30,26.1,0.53,0.042,0.7000000000000001,58,708,274,0,2,19.6,22,0,0,22,0.245,67.41,72.26,0.96,0.07,1027,2.5,81,3.5
2007,1,1,17,30,25.700000000000003,0.52,0.043000000000000003,0.7000000000000001,31,375,69,0,1,20,31,375,0,69,0.245,70.61,84.17,0.96,0.07,1028,2.6,76,3.9000000000000004
2007,1,1,18,30,25.400000000000002,0.52,0.044,0.7000000000000001,0,0,0,0,1,20.5,0,0,0,0,0.245,74.44,97.02,0.97,0.07,1029,2.7,73,4.4
