Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,25109,-,-,-,21.29,-157.86,-10,6,-10,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,AOD,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2010,1,1,0,30,24.200000000000003,0.65,0.033,0.7000000000000001,0,0,0,0,1,21.700000000000003,0,0,0,0,0.258,85.82000000000001,177.95000000000002,0.9500000000000001,0.07,1025,3.1,314,3.7
2010,1,1,1,30,24,0.6900000000000001,0.031,0.7000000000000001,0,0,0,0,0,21.5,0,0,0,0,0.259,85.76,167.15,0.9500000000000001,0.07,1025,3.1,325,3.5
2010,1,1,2,30,24,0.7000000000000001,0.034,0.7000000000000001,0,0,0,0,1,21.200000000000003,0,0,0,0,0.261,84.56,153.36,0.9500000000000001,0.07,1025,3.1,333,3.3000000000000003
2010,1,1,3,30,23.900000000000002,0.71,0.037,0.7000000000000001,0,0,0,0,1,21,0,0,0,0,0.262,83.62,139.59,0.96,0.07,1025,3,342,2.9000000000000004
2010,1,1,4,30,23.900000000000002,0.71,0.038,0.7000000000000001,0,0,0,0,0,20.700000000000003,0,0,0,0,0.263,82.12,125.94,0.96,0.07,1026,2.9000000000000004,175,2.6
2010,1,1,5,30,23.8,0.76,0.037,0.7000000000000001,0,0,0,0,1,20.400000000000002,0,0,0,0,0.264,81.13,112.46000000000001,0.9500000000000001,0.07,1026,2.7,8,2.4000000000000004
2010,1,1,6,30,23.8,0.81,0.037,0.7000000000000001,0,0,0,0,0,20.1,0,0,0,0,0.262,79.92,99.25,0.9500000000000001,0.07,1026,2.5,17,2.3000000000000003
2010,1,1,7,30,23.900000000000002,0.8300000000000001,0.037,0.7000000000000001,22,303,42,0,1,20,22,303,0,42,0.26,78.83,86.25,0.9500000000000001,0.07,1026,2.4000000000000004,18,2.2
2010,1,1,8,30,24,0.97,0.035,0.7000000000000001,52,699,242,0,0,19.700000000000003,52,699,0,242,0.259,76.91,74.24,0.9500000000000001,0.07,1027,2.3000000000000003,16,2.1
2010,1,1,9,30,24.1,0.99,0.034,0.7000000000000001,66,846,448,0,0,19.400000000000002,66,846,0,448,0.259,75.11,63.14,0.9500000000000001,0.07,1026,2.2,7,1.9000000000000001
2010,1,1,10,30,24.3,1,0.034,0.7000000000000001,73,915,615,0,0,19.200000000000003,73,915,0,615,0.26,73.33,53.71,0.9500000000000001,0.07,1026,2.2,174,2.1
2010,1,1,11,30,24.5,0.56,0.059000000000000004,0.7000000000000001,93,917,718,0,0,19.1,93,917,0,718,0.259,71.81,46.99,0.96,0.07,1025,2.2,346,2.2
2010,1,1,12,30,24.6,0.62,0.058,0.7000000000000001,94,931,761,0,1,18.900000000000002,94,931,0,761,0.258,70.38,44.24,0.9500000000000001,0.07,1024,2.2,342,2.4000000000000004
2010,1,1,13,30,24.700000000000003,0.66,0.056,0.7000000000000001,91,926,732,0,0,18.7,91,926,0,732,0.258,69.49,46.19,0.9500000000000001,0.07,1024,2.2,340,2.7
