Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,25109,-,-,-,21.29,-157.86,-10,6,-10,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,AOD,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2016,1,1,0,30,24.1,0.58,0.045,0.7000000000000001,0,0,0,0,1,19.5,0,0,0,0,0.244,75.44,177.95000000000002,0.9500000000000001,0.06,1029,2.1,346,3.6
2016,1,1,1,30,23.900000000000002,0.6,0.043000000000000003,0.7000000000000001,0,0,0,0,1,19.200000000000003,0,0,0,0,0.245,75.09,167.09,0.9500000000000001,0.06,1028,2,344,3.6
2016,1,1,2,30,23.8,0.61,0.041,0.7000000000000001,0,0,0,0,1,19,0,0,0,0,0.245,74.47,153.3,0.9500000000000001,0.06,1028,1.9000000000000001,343,3.7
2016,1,1,3,30,23.700000000000003,0.63,0.039,0.7000000000000001,0,0,0,0,1,18.7,0,0,0,0,0.246,73.60000000000001,139.54,0.9400000000000001,0.06,1028,1.8,342,3.6
2016,1,1,4,30,23.6,0.65,0.037,0.7000000000000001,0,0,0,0,1,18.400000000000002,0,0,0,0,0.246,72.67,125.89,0.9400000000000001,0.06,1028,1.8,341,3.7
2016,1,1,5,30,23.6,0.67,0.035,0.7000000000000001,0,0,0,0,1,18.3,0,0,0,0,0.246,71.98,112.41,0.9400000000000001,0.06,1029,1.8,340,4
2016,1,1,6,30,23.6,0.67,0.034,0.7000000000000001,0,0,0,0,1,18.1,0,0,0,0,0.246,71.45,99.21000000000001,0.9400000000000001,0.06,1030,1.8,341,4.1000000000000005
2016,1,1,7,30,24,0.6900000000000001,0.033,0.7000000000000001,22,324,44,7,2,18.1,25,0,7,25,0.247,69.52,86.22,0.93,0.06,1031,1.8,344,4.1000000000000005
2016,1,1,8,30,24.3,0.73,0.031,0.7000000000000001,51,715,246,0,1,17.900000000000002,51,715,0,246,0.248,67.3,74.22,0.93,0.06,1031,1.9000000000000001,348,3.7
2016,1,1,9,30,24.5,0.8,0.027,0.7000000000000001,62,864,452,0,1,17.400000000000002,62,864,0,452,0.249,64.57000000000001,63.13,0.92,0.06,1031,1.9000000000000001,349,2.8000000000000003
2016,1,1,10,30,24.700000000000003,0.85,0.024,0.7000000000000001,68,932,619,0,0,17,68,932,0,619,0.25,62.29,53.71,0.9400000000000001,0.06,1030,2,343,2.4000000000000004
2016,1,1,11,30,25,0.64,0.032,0.7000000000000001,78,951,726,0,1,17,78,951,0,726,0.251,61.35,47,0.96,0.06,1029,2.1,340,2.9000000000000004
2016,1,1,12,30,25.200000000000003,0.6,0.035,0.7000000000000001,81,953,763,7,2,17.6,78,948,7,757,0.252,62.870000000000005,44.28,0.96,0.06,1029,2.3000000000000003,343,3.7
2016,1,1,13,30,25.3,0.53,0.041,0.7000000000000001,83,933,729,7,2,18.400000000000002,281,547,7,659,0.252,65.61,46.24,0.97,0.06,1028,2.5,349,4.5
2016,1,1,14,30,25.3,0.44,0.05,0.7000000000000001,84,888,626,0,3,19.200000000000003,265,13,0,273,0.251,68.98,52.370000000000005,0.98,0.06,1028,2.6,177,5.300000000000001
2016,1,1,15,30,25.200000000000003,0.37,0.06,0.7000000000000001,81,804,465,0,1,19.900000000000002,81,804,0,465,0.251,72.27,61.42,0.98,0.06,1028,2.7,4,6.1000000000000005
2016,1,1,16,30,25,0.31,0.067,0.7000000000000001,68,653,266,7,3,20.3,98,1,7,99,0.25,75.09,72.29,0.98,0.06,1028,2.6,9,6.800000000000001
2016,1,1,17,30,24.700000000000003,0.29,0.07,0.7000000000000001,35,296,65,7,3,20.400000000000002,31,0,7,31,0.251,77.21000000000001,84.2,0.98,0.06,1029,2.5,12,7.1000000000000005
2016,1,1,18,30,24.5,0.28,0.07,0.7000000000000001,0,0,0,0,3,20.3,0,0,0,0,0.251,77.34,97.05,0.97,0.06,1029,2.4000000000000004,15,7.300000000000001
2016,1,1,19,30,24.3,0.28,0.07,0.7000000000000001,0,0,0,0,3,19.900000000000002,0,0,0,0,0.251,76.54,110.2,0.97,0.06,1030,2.3000000000000003,19,7.4
2016,1,1,20,30,24.1,0.28,0.069,0.7000000000000001,0,0,0,0,3,19.5,0,0,0,0,0.251,75.59,123.64,0.97,0.06,1031,2.2,23,7.4
2016,1,1,21,30,23.900000000000002,0.29,0.066,0.7000000000000001,0,0,0,0,3,19.200000000000003,0,0,0,0,0.251,74.84,137.27,0.97,0.06,1031,2,29,7.2
2016,1,1,22,30,23.8,0.3,0.063,0.7000000000000001,0,0,0,0,1,18.8,0,0,0,0,0.251,73.75,151.02,0.97,0.06,1031,1.9000000000000001,35,7
2016,1,1,23,30,23.700000000000003,0.32,0.061,0.7000000000000001,0,0,0,0,1,18.5,0,0,0,0,0.251,72.75,164.82,0.97,0.06,1030,1.8,42,6.6000000000000005
2016,1,2,0,30,23.6,0.33,0.059000000000000004,0.7000000000000001,0,0,0,0,1,18.3,0,0,0,0,0.251,72.11,177.96,0.97,0.06,1030,1.8,48,6.300000000000001
